Network,ldz,Depot,Work Order,Root Work Order,Emergency Date,Gas Prevented,Time Difference,Address,MTD,Less 12,Great 12,Count
EG,NW,MANCHESTER,W1048928,W1048924,2026-05-26 05:51:00,2026-05-26 20:32:21,14.69,14 BROAD STREET MANCHESTER NW4 5RX,0,0,1,1
EG,SO,BOURNEMOUTH,W1048929,W1048927,2026-05-27 12:53:00,2026-05-28 03:11:20,14.31,60 MILL ROAD BOURNEMOUTH SO2 2EE,1,0,1,1
EG,EA,BEDFORD,W1048930,W1048928,2026-05-26 03:00:00,2026-05-26 07:42:06,4.7,22 CASTLE STREET BEDFORD EA2 3AB,1,1,0,1
EG,WM,WALSALL,W1048931,W1048928,2026-05-26 10:48:00,2026-05-26 16:00:41,5.21,171 BROAD STREET WALSALL WM6 5RX,0,1,0,1
EG,NE,DURHAM,W1048932,W1048931,2026-05-26 10:26:00,2026-05-26 22:55:05,12.48,60 BROAD STREET DURHAM NE3 1LA,1,0,1,1
EG,SC,INVERNESS,W1048933,W1048928,2026-05-27 02:30:00,2026-05-27 15:17:51,12.8,62 STATION ROAD INVERNESS SC5 3JE,0,0,1,1
EG,SC,GLASGOW,W1048934,W1048932,2026-05-26 16:50:00,2026-05-27 05:09:40,12.33,123 MILL ROAD GLASGOW SC7 1AA,1,0,1,1
EG,WM,WALSALL,W1048935,W1048934,2026-05-26 09:37:00,2026-05-26 15:27:37,5.84,50 STATION ROAD WALSALL WM8 5EE,1,1,0,1
EG,NT,LEICESTER,W1048936,W1048935,2026-05-27 18:02:00,2026-05-28 02:04:21,8.04,22 VICTORIA ROAD LEICESTER NT4 1LA,0,1,0,1
EG,NW,SALFORD,W1048937,W1048932,2026-05-27 22:50:00,2026-05-28 10:17:16,11.45,90 KING STREET SALFORD NW2 2EE,1,1,0,1
EG,NT,MANSFIELD,W1048938,W1048933,2026-05-26 12:52:00,2026-05-27 00:52:56,12.02,64 MILL ROAD MANSFIELD NT2 3AB,1,0,1,1
EG,NE,NEWCASTLE,W1048939,W1048938,2026-05-27 05:46:00,2026-05-27 12:39:38,6.89,41 BRIDGE ROAD NEWCASTLE NE9 2DU,1,1,0,1
EG,WM,WOLVERHAMPTON,W1048940,W1048936,2026-05-27 06:04:00,2026-05-27 20:08:06,14.07,53 VICTORIA ROAD WOLVERHAMPTON WM8 2LT,1,0,1,1
EG,NE,DURHAM,W1048941,W1048940,2026-05-27 12:38:00,2026-05-27 20:09:58,7.53,82 BROAD STREET DURHAM NE9 1AA,1,1,0,1
EG,NT,NOTTINGHAM,W1048942,W1048940,2026-05-27 00:57:00,2026-05-27 06:17:40,5.34,24 VICTORIA ROAD NOTTINGHAM NT2 2EE,1,1,0,1
EG,EA,PETERBOROUGH,W1048943,W1048942,2026-05-26 20:56:00,2026-05-27 01:20:16,4.4,27 BROAD STREET PETERBOROUGH EA8 3JE,0,1,0,1
EG,SC,PAISLEY,W1048944,W1048939,2026-05-26 14:10:00,2026-05-26 18:29:32,4.33,63 STATION ROAD PAISLEY SC7 3AB,1,1,0,1
EG,SO,BOURNEMOUTH,W1048945,W1048944,2026-05-26 02:36:00,2026-05-26 07:18:07,4.7,199 BROAD STREET BOURNEMOUTH SO6 5EE,1,1,0,1
EG,NW,STOCKPORT,W1048946,W1048945,2026-05-27 17:52:00,2026-05-28 08:25:06,14.55,75 MILL ROAD STOCKPORT NW7 2LT,1,0,1,1
EG,SC,ABERDEEN,W1048947,W1048945,2026-05-27 21:45:00,2026-05-28 12:36:14,14.85,18 MILL ROAD ABERDEEN SC8 5JZ,1,0,1,1
EG,SE,EASTBOURNE,W1048948,W1048944,2026-05-27 04:17:00,2026-05-27 18:17:19,14.01,136 KING STREET EASTBOURNE SE4 3JE,0,0,1,1
EG,SO,BOURNEMOUTH,W1048949,W1048947,2026-05-26 02:27:00,2026-05-26 16:34:34,14.13,67 PARK AVENUE BOURNEMOUTH SO4 1AA,1,0,1,1
EG,NE,MIDDLESBROUGH,W1048950,W1048945,2026-05-26 07:17:00,2026-05-26 21:23:46,14.11,109 PARK AVENUE MIDDLESBROUGH NE3 1LA,0,0,1,1
EG,NT,LEICESTER,W1048951,W1048947,2026-05-27 10:12:00,2026-05-27 22:34:25,12.37,60 MILL ROAD LEICESTER NT5 2EE,1,0,1,1
EG,EA,PETERBOROUGH,W1048952,W1048951,2026-05-27 20:52:00,2026-05-28 04:02:04,7.17,25 CASTLE STREET PETERBOROUGH EA4 5EE,1,1,0,1
EG,NE,SUNDERLAND,W1048953,W1048950,2026-05-27 23:56:00,2026-05-28 12:37:14,12.69,162 MILL ROAD SUNDERLAND NE1 3BU,1,0,1,1
EG,EA,PETERBOROUGH,W1048954,W1048949,2026-05-27 18:53:00,2026-05-28 06:24:46,11.53,83 VICTORIA ROAD PETERBOROUGH EA7 2DU,0,1,0,1
EG,NE,DURHAM,W1048955,W1048950,2026-05-26 00:17:00,2026-05-26 05:27:16,5.17,173 STATION ROAD DURHAM NE5 1GF,1,1,0,1
EG,NT,LEICESTER,W1048956,W1048952,2026-05-26 07:17:00,2026-05-26 19:00:24,11.72,96 BROAD STREET LEICESTER NT8 4BH,0,1,0,1
EG,SO,BASINGSTOKE,W1048957,W1048953,2026-05-26 03:42:00,2026-05-26 12:23:32,8.69,198 STATION ROAD BASINGSTOKE SO6 3JE,0,1,0,1
EG,NE,GATESHEAD,W1048958,W1048955,2026-05-26 08:00:00,2026-05-26 20:44:48,12.75,55 VICTORIA ROAD GATESHEAD NE2 1AA,0,0,1,1
EG,WM,DUDLEY,W1048959,W1048955,2026-05-27 08:41:00,2026-05-27 12:52:46,4.2,159 STATION ROAD DUDLEY WM1 3JE,1,1,0,1
EG,WM,BIRMINGHAM,W1048960,W1048955,2026-05-27 15:58:00,2026-05-28 02:14:32,10.28,129 MILL ROAD BIRMINGHAM WM5 4AH,1,1,0,1
EG,NW,STOCKPORT,W1048961,W1048957,2026-05-26 12:13:00,2026-05-27 00:22:04,12.15,156 MARKET SQUARE STOCKPORT NW3 1GF,1,0,1,1
EG,NE,GATESHEAD,W1048962,W1048961,2026-05-26 19:22:00,2026-05-27 08:50:48,13.48,10 CASTLE STREET GATESHEAD NE7 2DU,0,0,1,1
EG,NT,MANSFIELD,W1048963,W1048958,2026-05-26 16:34:00,2026-05-27 07:31:56,14.97,191 BROAD STREET MANSFIELD NT7 1AA,0,0,1,1
EG,NE,NEWCASTLE,W1048964,W1048962,2026-05-26 14:59:00,2026-05-27 01:23:29,10.41,155 KING STREET NEWCASTLE NE9 5EE,0,1,0,1
EG,NW,BLACKBURN,W1048965,W1048963,2026-05-26 05:21:00,2026-05-26 13:38:30,8.29,128 KING STREET BLACKBURN NW1 1LA,0,1,0,1
EG,WM,WALSALL,W1048966,W1048965,2026-05-27 05:44:00,2026-05-27 14:47:55,9.07,30 BRIDGE ROAD WALSALL WM4 2LT,1,1,0,1
EG,NW,SALFORD,W1048967,W1048963,2026-05-26 04:12:00,2026-05-26 11:40:15,7.47,126 CHURCH LANE SALFORD NW8 2DU,1,1,0,1
EG,NW,WARRINGTON,W1048968,W1048965,2026-05-26 00:38:00,2026-05-26 07:24:44,6.78,9 VICTORIA ROAD WARRINGTON NW4 5RX,1,1,0,1
EG,SE,CROYDON,W1048969,W1048966,2026-05-27 02:39:00,2026-05-27 14:26:52,11.8,74 KING STREET CROYDON SE1 1LA,1,1,0,1
EG,NW,WIGAN,W1048970,W1048968,2026-05-26 18:23:00,2026-05-27 02:19:52,7.95,190 BROAD STREET WIGAN NW8 4AH,1,1,0,1
EG,SC,PERTH,W1048971,W1048968,2026-05-26 15:13:00,2026-05-27 00:16:49,9.06,90 VICTORIA ROAD PERTH SC4 3JE,0,1,0,1
EG,SO,SOUTHAMPTON,W1048972,W1048970,2026-05-26 02:15:00,2026-05-26 09:46:36,7.53,27 BROAD STREET SOUTHAMPTON SO2 5EE,0,1,0,1
EG,SC,GLASGOW,W1048973,W1048972,2026-05-26 15:21:00,2026-05-26 21:24:53,6.06,196 BROAD STREET GLASGOW SC3 1AA,1,1,0,1
EG,SO,BASINGSTOKE,W1048974,W1048971,2026-05-27 22:46:00,2026-05-28 12:24:43,13.65,44 CHURCH LANE BASINGSTOKE SO3 3JE,0,0,1,1
EG,SC,EDINBURGH,W1048975,W1048974,2026-05-27 07:33:00,2026-05-27 19:49:43,12.28,181 VICTORIA ROAD EDINBURGH SC5 1AA,0,0,1,1
EG,NE,SUNDERLAND,W1048976,W1048972,2026-05-26 16:22:00,2026-05-27 02:32:49,10.18,113 NEW STREET SUNDERLAND NE8 4EQ,0,1,0,1
EG,NE,SUNDERLAND,W1048977,W1048976,2026-05-27 23:35:00,2026-05-28 05:37:37,6.04,97 BROAD STREET SUNDERLAND NE9 1AA,0,1,0,1
EG,SC,STIRLING,W1048978,W1048977,2026-05-27 03:39:00,2026-05-27 10:12:02,6.55,115 NEW STREET STIRLING SC5 5JZ,0,1,0,1
EG,EA,IPSWICH,W1048979,W1048975,2026-05-27 20:28:00,2026-05-28 10:14:00,13.77,60 NEW STREET IPSWICH EA2 2LT,0,0,1,1
EG,SC,STIRLING,W1048980,W1048979,2026-05-27 18:17:00,2026-05-28 02:38:09,8.35,79 STATION ROAD STIRLING SC5 1LA,0,1,0,1
EG,NT,LINCOLN,W1048981,W1048980,2026-05-26 10:58:00,2026-05-26 17:31:32,6.56,92 STATION ROAD LINCOLN NT9 1GF,0,1,0,1
EG,SC,ABERDEEN,W1048982,W1048977,2026-05-26 21:07:00,2026-05-27 09:41:10,12.57,8 BROAD STREET ABERDEEN SC3 4AH,0,0,1,1
EG,WM,BIRMINGHAM,W1048983,W1048981,2026-05-27 15:30:00,2026-05-28 02:00:25,10.51,142 KING STREET BIRMINGHAM WM9 1LA,1,1,0,1
EG,WM,COVENTRY,W1048984,W1048980,2026-05-26 11:27:00,2026-05-26 23:55:17,12.47,26 STATION ROAD COVENTRY WM4 5EE,0,0,1,1
EG,EA,PETERBOROUGH,W1048985,W1048984,2026-05-27 13:26:00,2026-05-28 00:55:30,11.49,127 HIGH STREET PETERBOROUGH EA7 1GF,0,1,0,1
EG,SC,PAISLEY,W1048986,W1048985,2026-05-26 22:27:00,2026-05-27 10:06:59,11.67,27 MARKET SQUARE PAISLEY SC6 1LA,0,1,0,1
EG,EA,BEDFORD,W1048987,W1048985,2026-05-27 06:46:00,2026-05-27 12:01:17,5.25,49 BRIDGE ROAD BEDFORD EA1 1GF,0,1,0,1
EG,NT,LINCOLN,W1048988,W1048983,2026-05-26 14:00:00,2026-05-27 02:30:48,12.51,56 VICTORIA ROAD LINCOLN NT4 5RX,0,0,1,1
EG,SO,SOUTHAMPTON,W1048989,W1048984,2026-05-26 01:57:00,2026-05-26 06:06:36,4.16,95 NEW STREET SOUTHAMPTON SO1 3JE,1,1,0,1
EG,NW,WARRINGTON,W1048990,W1048986,2026-05-26 08:28:00,2026-05-26 23:10:41,14.71,77 KING STREET WARRINGTON NW7 5JZ,1,0,1,1
EG,NT,DERBY,W1048991,W1048989,2026-05-27 10:03:00,2026-05-27 22:29:43,12.45,85 KING STREET DERBY NT1 5RX,1,0,1,1
EG,SC,PERTH,W1048992,W1048988,2026-05-26 04:01:00,2026-05-26 16:58:32,12.96,41 CASTLE STREET PERTH SC1 2DU,1,0,1,1
EG,NT,MANSFIELD,W1048993,W1048988,2026-05-26 07:20:00,2026-05-26 18:58:54,11.65,180 STATION ROAD MANSFIELD NT9 1AA,0,1,0,1
EG,SO,BASINGSTOKE,W1048994,W1048991,2026-05-27 10:27:00,2026-05-27 18:02:35,7.59,181 VICTORIA ROAD BASINGSTOKE SO9 2DU,0,1,0,1
EG,NT,LEICESTER,W1048995,W1048992,2026-05-26 01:20:00,2026-05-26 08:11:47,6.86,163 STATION ROAD LEICESTER NT2 5EE,1,1,0,1
EG,WM,WALSALL,W1048996,W1048992,2026-05-27 00:36:00,2026-05-27 13:15:27,12.66,13 MILL ROAD WALSALL WM7 2DU,1,0,1,1
EG,WM,DUDLEY,W1048997,W1048992,2026-05-26 01:59:00,2026-05-26 16:46:26,14.79,19 CHURCH LANE DUDLEY WM5 5EE,0,0,1,1
EG,SE,TUNBRIDGE WELLS,W1048998,W1048997,2026-05-27 23:40:00,2026-05-28 09:35:38,9.93,100 BROAD STREET TUNBRIDGE WELLS SE1 3AB,0,1,0,1
EG,SE,TUNBRIDGE WELLS,W1048999,W1048996,2026-05-27 11:19:00,2026-05-27 21:01:38,9.71,2 HIGH STREET TUNBRIDGE WELLS SE1 1AA,1,1,0,1
EG,EA,CAMBRIDGE,W1049000,W1048997,2026-05-27 08:54:00,2026-05-27 16:50:47,7.95,160 VICTORIA ROAD CAMBRIDGE EA9 2EE,0,1,0,1
EG,SE,EASTBOURNE,W1049001,W1048996,2026-05-27 11:10:00,2026-05-27 19:08:26,7.97,5 BRIDGE ROAD EASTBOURNE SE9 5EE,0,1,0,1
EG,SE,GUILDFORD,W1049002,W1048998,2026-05-26 10:28:00,2026-05-26 19:06:33,8.64,22 CHURCH LANE GUILDFORD SE1 4AH,1,1,0,1
EG,WM,BIRMINGHAM,W1049003,W1049002,2026-05-26 05:42:00,2026-05-26 19:31:01,13.82,99 STATION ROAD BIRMINGHAM WM6 3JE,0,0,1,1
EG,NE,MIDDLESBROUGH,W1049004,W1048999,2026-05-27 19:01:00,2026-05-28 02:24:27,7.39,28 STATION ROAD MIDDLESBROUGH NE8 1AA,0,1,0,1
EG,NT,LEICESTER,W1049005,W1049004,2026-05-27 21:17:00,2026-05-28 06:34:28,9.29,124 CASTLE STREET LEICESTER NT7 1GF,0,1,0,1
EG,NE,NEWCASTLE,W1049006,W1049004,2026-05-26 22:15:00,2026-05-27 03:35:16,5.34,118 PARK AVENUE NEWCASTLE NE1 3AB,0,1,0,1
EG,WM,WOLVERHAMPTON,W1049007,W1049003,2026-05-26 13:32:00,2026-05-26 20:19:37,6.79,75 BRIDGE ROAD WOLVERHAMPTON WM7 2EE,1,1,0,1
EG,WM,DUDLEY,W1049008,W1049003,2026-05-26 08:43:00,2026-05-26 16:06:29,7.39,171 NEW STREET DUDLEY WM3 4EQ,0,1,0,1
EG,NE,SUNDERLAND,W1049009,W1049005,2026-05-26 08:47:00,2026-05-26 20:17:40,11.51,72 VICTORIA ROAD SUNDERLAND NE3 5EE,1,1,0,1
EG,WM,DUDLEY,W1049010,W1049009,2026-05-27 09:33:00,2026-05-27 23:33:15,14.0,148 BRIDGE ROAD DUDLEY WM1 1AA,1,0,1,1
EG,SO,BOURNEMOUTH,W1049011,W1049006,2026-05-27 12:15:00,2026-05-28 01:57:05,13.7,149 KING STREET BOURNEMOUTH SO5 1GF,1,0,1,1
EG,EA,PETERBOROUGH,W1049012,W1049010,2026-05-27 12:42:00,2026-05-27 23:43:28,11.02,123 PARK AVENUE PETERBOROUGH EA5 3BU,1,1,0,1
EG,SC,STIRLING,W1049013,W1049008,2026-05-26 10:15:00,2026-05-26 17:15:57,7.02,38 STATION ROAD STIRLING SC2 2LT,1,1,0,1
EG,NE,GATESHEAD,W1049014,W1049012,2026-05-27 09:28:00,2026-05-27 18:15:14,8.79,118 PARK AVENUE GATESHEAD NE7 2EE,0,1,0,1
EG,NE,DURHAM,W1049015,W1049014,2026-05-26 11:10:00,2026-05-26 19:21:09,8.19,65 KING STREET DURHAM NE4 1LA,0,1,0,1
EG,NT,LINCOLN,W1049016,W1049011,2026-05-27 00:33:00,2026-05-27 13:16:44,12.73,108 VICTORIA ROAD LINCOLN NT2 1LA,0,0,1,1
EG,WM,WALSALL,W1049017,W1049015,2026-05-27 15:02:00,2026-05-28 02:18:38,11.28,72 VICTORIA ROAD WALSALL WM8 3AB,0,1,0,1
EG,SE,CROYDON,W1049018,W1049015,2026-05-27 14:59:00,2026-05-27 19:35:34,4.61,94 CASTLE STREET CROYDON SE2 1AA,1,1,0,1
EG,WM,WOLVERHAMPTON,W1049019,W1049016,2026-05-27 01:40:00,2026-05-27 14:48:16,13.14,159 CASTLE STREET WOLVERHAMPTON WM9 5RX,1,0,1,1
EG,NT,LEICESTER,W1049020,W1049018,2026-05-27 12:40:00,2026-05-27 19:02:52,6.38,67 BRIDGE ROAD LEICESTER NT9 5EE,1,1,0,1
EG,WM,WOLVERHAMPTON,W1049021,W1049018,2026-05-27 12:53:00,2026-05-28 03:13:05,14.33,173 PARK AVENUE WOLVERHAMPTON WM4 4EQ,1,0,1,1
EG,SE,HORSHAM,W1049022,W1049021,2026-05-27 00:36:00,2026-05-27 14:29:00,13.88,56 HIGH STREET HORSHAM SE8 1GF,0,0,1,1
EG,NT,LINCOLN,W1049023,W1049021,2026-05-26 15:24:00,2026-05-27 01:41:22,10.29,173 NEW STREET LINCOLN NT9 5EE,1,1,0,1
EG,EA,BEDFORD,W1049024,W1049019,2026-05-27 05:47:00,2026-05-27 19:28:43,13.7,110 PARK AVENUE BEDFORD EA4 1AA,1,0,1,1
EG,SO,BASINGSTOKE,W1049025,W1049020,2026-05-26 20:11:00,2026-05-27 08:44:23,12.56,112 BROAD STREET BASINGSTOKE SO5 5EE,1,0,1,1
EG,NW,BOLTON,W1049026,W1049024,2026-05-27 01:03:00,2026-05-27 15:36:56,14.57,155 PARK AVENUE BOLTON NW2 3BU,1,0,1,1
EG,WM,COVENTRY,W1049027,W1049023,2026-05-27 14:43:00,2026-05-28 00:29:49,9.78,36 BRIDGE ROAD COVENTRY WM2 3AB,1,1,0,1
EG,SE,BRIGHTON,W1049028,W1049027,2026-05-26 12:12:00,2026-05-27 02:35:35,14.39,110 MARKET SQUARE BRIGHTON SE1 1LA,1,0,1,1
EG,NW,WIGAN,W1049029,W1049024,2026-05-26 11:02:00,2026-05-26 16:07:24,5.09,156 MILL ROAD WIGAN NW7 1LA,1,1,0,1
EG,EA,PETERBOROUGH,W1049030,W1049025,2026-05-26 06:03:00,2026-05-26 15:18:38,9.26,12 HIGH STREET PETERBOROUGH EA2 4AH,0,1,0,1
EG,SC,ABERDEEN,W1049031,W1049026,2026-05-26 04:13:00,2026-05-26 18:37:58,14.42,123 BRIDGE ROAD ABERDEEN SC3 4EQ,1,0,1,1
EG,NW,BOLTON,W1049032,W1049027,2026-05-27 03:35:00,2026-05-27 07:37:29,4.04,179 PARK AVENUE BOLTON NW6 1GF,0,1,0,1
EG,NE,SUNDERLAND,W1049033,W1049028,2026-05-27 13:57:00,2026-05-27 20:50:28,6.89,64 MILL ROAD SUNDERLAND NE9 2LT,0,1,0,1
EG,NT,MANSFIELD,W1049034,W1049033,2026-05-27 13:58:00,2026-05-27 21:53:46,7.93,90 MILL ROAD MANSFIELD NT3 2LT,0,1,0,1
EG,SC,DUNDEE,W1049035,W1049030,2026-05-26 11:38:00,2026-05-27 02:06:21,14.47,111 BROAD STREET DUNDEE SC5 2EE,0,0,1,1
EG,SC,ABERDEEN,W1049036,W1049034,2026-05-26 23:30:00,2026-05-27 07:25:46,7.93,174 CASTLE STREET ABERDEEN SC5 5EE,0,1,0,1
EG,SE,GUILDFORD,W1049037,W1049035,2026-05-27 23:30:00,2026-05-28 06:09:16,6.65,161 NEW STREET GUILDFORD SE6 1GF,0,1,0,1
EG,SC,GLASGOW,W1049038,W1049036,2026-05-27 15:50:00,2026-05-27 21:20:11,5.5,21 VICTORIA ROAD GLASGOW SC4 5RX,0,1,0,1
EG,SO,PORTSMOUTH,W1049039,W1049036,2026-05-26 10:22:00,2026-05-26 16:32:35,6.18,109 VICTORIA ROAD PORTSMOUTH SO3 5RX,1,1,0,1
EG,SE,EASTBOURNE,W1049040,W1049035,2026-05-26 22:29:00,2026-05-27 04:03:45,5.58,143 CASTLE STREET EASTBOURNE SE8 3AB,0,1,0,1
EG,SE,TUNBRIDGE WELLS,W1049041,W1049036,2026-05-26 05:54:00,2026-05-26 15:41:32,9.79,112 VICTORIA ROAD TUNBRIDGE WELLS SE9 3JE,1,1,0,1
EG,NT,LEICESTER,W1049042,W1049038,2026-05-27 19:05:00,2026-05-27 23:39:19,4.57,5 VICTORIA ROAD LEICESTER NT3 2EE,1,1,0,1
EG,SO,BOURNEMOUTH,W1049043,W1049041,2026-05-27 03:47:00,2026-05-27 11:16:03,7.48,57 MILL ROAD BOURNEMOUTH SO9 1GF,0,1,0,1
EG,NW,MANCHESTER,W1049044,W1049041,2026-05-26 08:04:00,2026-05-26 19:48:52,11.75,3 VICTORIA ROAD MANCHESTER NW2 3BU,0,1,0,1
EG,NW,BOLTON,W1049045,W1049043,2026-05-26 14:03:00,2026-05-27 04:55:19,14.87,47 PARK AVENUE BOLTON NW8 1LA,0,0,1,1
EG,SE,BRIGHTON,W1049046,W1049042,2026-05-26 11:20:00,2026-05-26 15:39:46,4.33,150 CHURCH LANE BRIGHTON SE4 1LA,0,1,0,1
EG,NE,NEWCASTLE,W1049047,W1049046,2026-05-27 16:19:00,2026-05-28 00:22:47,8.06,114 CHURCH LANE NEWCASTLE NE2 5EE,0,1,0,1
EG,NT,NOTTINGHAM,W1049048,W1049047,2026-05-26 21:44:00,2026-05-27 06:48:22,9.07,146 CHURCH LANE NOTTINGHAM NT8 2LT,1,1,0,1
EG,SO,SOUTHAMPTON,W1049049,W1049045,2026-05-26 00:11:00,2026-05-26 14:33:51,14.38,181 CASTLE STREET SOUTHAMPTON SO8 4BH,0,0,1,1
EG,NT,DERBY,W1049050,W1049048,2026-05-27 20:42:00,2026-05-28 01:11:13,4.49,2 MILL ROAD DERBY NT5 1GF,0,1,0,1
EG,SO,PORTSMOUTH,W1049051,W1049050,2026-05-26 05:46:00,2026-05-26 17:12:59,11.45,67 HIGH STREET PORTSMOUTH SO7 1AA,0,1,0,1
EG,SC,PERTH,W1049052,W1049049,2026-05-27 22:37:00,2026-05-28 07:18:23,8.69,104 HIGH STREET PERTH SC6 3JE,0,1,0,1
EG,SE,HORSHAM,W1049053,W1049050,2026-05-26 08:53:00,2026-05-26 18:03:50,9.18,17 NEW STREET HORSHAM SE1 2DU,0,1,0,1
EG,SE,MAIDSTONE,W1049054,W1049053,2026-05-26 10:47:00,2026-05-26 17:26:59,6.67,18 CASTLE STREET MAIDSTONE SE6 2LT,1,1,0,1
EG,EA,IPSWICH,W1049055,W1049051,2026-05-27 19:49:00,2026-05-28 01:54:45,6.1,180 BRIDGE ROAD IPSWICH EA8 3BU,1,1,0,1
EG,SO,SALISBURY,W1049056,W1049055,2026-05-27 08:58:00,2026-05-27 18:29:36,9.53,86 PARK AVENUE SALISBURY SO6 3JE,1,1,0,1
EG,WM,BIRMINGHAM,W1049057,W1049054,2026-05-26 05:19:00,2026-05-26 13:43:28,8.41,67 HIGH STREET BIRMINGHAM WM5 2EE,1,1,0,1
EG,NE,GATESHEAD,W1049058,W1049055,2026-05-27 03:47:00,2026-05-27 13:29:01,9.7,128 VICTORIA ROAD GATESHEAD NE2 2LT,1,1,0,1
EG,NE,GATESHEAD,W1049059,W1049058,2026-05-27 17:01:00,2026-05-28 07:26:11,14.42,146 VICTORIA ROAD GATESHEAD NE6 1GF,1,0,1,1
EG,NT,NOTTINGHAM,W1049060,W1049055,2026-05-26 12:31:00,2026-05-27 00:38:05,12.12,98 STATION ROAD NOTTINGHAM NT1 5EE,1,0,1,1
EG,SE,EASTBOURNE,W1049061,W1049058,2026-05-26 09:57:00,2026-05-27 00:46:08,14.82,192 KING STREET EASTBOURNE SE5 5RX,0,0,1,1
EG,SO,SALISBURY,W1049062,W1049061,2026-05-26 22:22:00,2026-05-27 11:41:42,13.33,17 STATION ROAD SALISBURY SO2 4BH,0,0,1,1
EG,NT,MANSFIELD,W1049063,W1049059,2026-05-26 13:32:00,2026-05-26 20:18:21,6.77,159 VICTORIA ROAD MANSFIELD NT5 1AA,0,1,0,1
EG,SE,CROYDON,W1049064,W1049060,2026-05-26 09:09:00,2026-05-26 22:45:54,13.62,2 VICTORIA ROAD CROYDON SE9 2EE,0,0,1,1
EG,NT,NOTTINGHAM,W1049065,W1049064,2026-05-27 17:04:00,2026-05-28 06:59:06,13.92,57 PARK AVENUE NOTTINGHAM NT8 1LA,0,0,1,1
EG,SC,STIRLING,W1049066,W1049062,2026-05-27 23:06:00,2026-05-28 10:36:53,11.51,81 BRIDGE ROAD STIRLING SC8 2LT,0,1,0,1
EG,WM,BIRMINGHAM,W1049067,W1049066,2026-05-27 13:00:00,2026-05-27 17:53:00,4.88,118 STATION ROAD BIRMINGHAM WM2 3BU,0,1,0,1
EG,EA,PETERBOROUGH,W1049068,W1049064,2026-05-27 05:32:00,2026-05-27 12:39:24,7.12,95 STATION ROAD PETERBOROUGH EA7 3AB,0,1,0,1
EG,SO,SALISBURY,W1049069,W1049065,2026-05-26 13:27:00,2026-05-26 22:49:08,9.37,177 MILL ROAD SALISBURY SO3 5RX,0,1,0,1
EG,SC,ABERDEEN,W1049070,W1049065,2026-05-26 08:13:00,2026-05-26 12:20:02,4.12,163 MARKET SQUARE ABERDEEN SC3 3BU,0,1,0,1
EG,WM,COVENTRY,W1049071,W1049067,2026-05-26 23:23:00,2026-05-27 10:13:37,10.84,137 CHURCH LANE COVENTRY WM7 4EQ,1,1,0,1
EG,SE,TUNBRIDGE WELLS,W1049072,W1049071,2026-05-26 05:43:00,2026-05-26 18:11:26,12.47,89 MARKET SQUARE TUNBRIDGE WELLS SE5 5RX,1,0,1,1
EG,NT,LINCOLN,W1049073,W1049068,2026-05-26 02:11:00,2026-05-26 13:33:58,11.38,43 STATION ROAD LINCOLN NT7 3BU,0,1,0,1
EG,EA,BEDFORD,W1049074,W1049072,2026-05-27 03:47:00,2026-05-27 07:56:36,4.16,144 NEW STREET BEDFORD EA3 1AA,1,1,0,1
EG,NT,NOTTINGHAM,W1049075,W1049074,2026-05-27 20:10:00,2026-05-28 08:03:40,11.89,189 BROAD STREET NOTTINGHAM NT4 2EE,1,1,0,1
EG,EA,IPSWICH,W1049076,W1049073,2026-05-27 19:22:00,2026-05-28 09:06:05,13.73,160 MILL ROAD IPSWICH EA2 1LA,1,0,1,1
EG,NT,LINCOLN,W1049077,W1049076,2026-05-27 22:26:00,2026-05-28 04:06:06,5.67,147 PARK AVENUE LINCOLN NT6 5EE,1,1,0,1
EG,SC,PERTH,W1049078,W1049077,2026-05-26 11:15:00,2026-05-27 02:02:20,14.79,97 NEW STREET PERTH SC4 3AB,0,0,1,1
EG,EA,BEDFORD,W1049079,W1049077,2026-05-26 10:55:00,2026-05-26 17:57:05,7.03,12 NEW STREET BEDFORD EA1 5EE,1,1,0,1
EG,SE,CROYDON,W1049080,W1049075,2026-05-27 17:51:00,2026-05-28 08:05:45,14.25,53 BROAD STREET CROYDON SE9 4BH,1,0,1,1
EG,NE,DURHAM,W1049081,W1049079,2026-05-27 03:48:00,2026-05-27 08:24:54,4.62,14 BROAD STREET DURHAM NE7 1AA,1,1,0,1
EG,WM,DUDLEY,W1049082,W1049079,2026-05-27 07:54:00,2026-05-27 19:43:35,11.83,145 CHURCH LANE DUDLEY WM1 1AA,1,1,0,1
EG,SO,SOUTHAMPTON,W1049083,W1049081,2026-05-27 20:45:00,2026-05-28 05:18:17,8.55,182 NEW STREET SOUTHAMPTON SO8 5RX,0,1,0,1
EG,SO,BOURNEMOUTH,W1049084,W1049079,2026-05-26 15:23:00,2026-05-27 02:14:43,10.86,2 BRIDGE ROAD BOURNEMOUTH SO8 5JZ,0,1,0,1
EG,WM,DUDLEY,W1049085,W1049083,2026-05-26 08:30:00,2026-05-26 12:39:44,4.16,126 BROAD STREET DUDLEY WM1 4AH,0,1,0,1
EG,NT,LINCOLN,W1049086,W1049083,2026-05-27 03:12:00,2026-05-27 07:14:53,4.05,197 HIGH STREET LINCOLN NT1 1LA,0,1,0,1
